,election_district,registered_voters,voted_in_2016,ratio_voted
676,31023,978,558.0,0.5705521472392638
677,31024,1078,562.0,0.5213358070500927
678,31025,1049,526.0,0.5014299332697807
679,31026,991,548.0,0.5529767911200807
680,31027,890,521.0,0.5853932584269663
681,31028,763,435.0,0.5701179554390564
682,31029,994,572.0,0.5754527162977867
683,31030,31,16.0,0.5161290322580645
684,31031,86,29.0,0.3372093023255814
685,31032,1111,567.0,0.5103510351035103
686,31033,412,244.0,0.5922330097087378
687,31034,1170,704.0,0.6017094017094017
688,31035,1151,615.0,0.5343179843614249
689,31036,1100,628.0,0.5709090909090909
690,31037,1188,668.0,0.5622895622895623
691,31038,1105,700.0,0.6334841628959276
692,31039,1068,632.0,0.5917602996254682
693,31040,1097,691.0,0.6298997265268915
694,31041,1050,612.0,0.5828571428571429
695,31042,819,466.0,0.568986568986569
696,31043,887,509.0,0.5738444193912063
697,31044,727,419.0,0.5763411279229711
698,31045,1084,619.0,0.5710332103321033
699,31046,992,539.0,0.5433467741935484
700,31047,1021,584.0,0.5719882468168462
701,31048,992,515.0,0.5191532258064516
702,31049,1073,596.0,0.5554520037278659
703,31050,592,316.0,0.5337837837837838
704,31051,1006,576.0,0.5725646123260437
705,31052,1059,586.0,0.5533522190745986
706,31053,1112,582.0,0.5233812949640287
707,31054,1106,577.0,0.5216998191681737
708,31055,1135,559.0,0.49251101321585905
709,31056,1237,572.0,0.4624090541632983
710,31057,1048,566.0,0.5400763358778626
711,31058,1098,559.0,0.5091074681238615
712,31059,768,431.0,0.5611979166666666
713,31060,12,3.0,0.25
714,31061,1004,545.0,0.5428286852589641
715,31062,858,401.0,0.46736596736596736
716,31063,1112,591.0,0.5314748201438849
717,31064,1061,578.0,0.5447690857681433
718,31078,1111,575.0,0.5175517551755175
719,31079,1147,617.0,0.5379250217959896
720,31080,704,358.0,0.5085227272727273
721,31081,983,538.0,0.5473041709053916
722,31082,1094,597.0,0.5457038391224863
723,31083,784,482.0,0.6147959183673469
724,31084,920,572.0,0.6217391304347826
725,31085,586,364.0,0.621160409556314
726,31086,1096,559.0,0.510036496350365
727,32001,1230,667.0,0.5422764227642276
728,32002,62,31.0,0.5
729,32003,1212,715.0,0.5899339933993399
730,32004,1183,688.0,0.5815722738799662
731,32005,926,500.0,0.5399568034557235
732,32006,1110,593.0,0.5342342342342342
733,32007,211,124.0,0.5876777251184834
734,32008,209,136.0,0.6507177033492823
735,32009,276,149.0,0.5398550724637681
736,32010,104,57.0,0.5480769230769231
737,32011,870,454.0,0.5218390804597701
738,32012,22,13.0,0.5909090909090909
739,32013,201,99.0,0.4925373134328358
740,32014,27,5.0,0.18518518518518517
741,32015,834,413.0,0.4952038369304556
742,32016,1052,529.0,0.502851711026616
743,32017,1089,540.0,0.49586776859504134
744,32018,1115,560.0,0.5022421524663677
745,32019,1007,558.0,0.5541211519364448
746,32020,1086,545.0,0.501841620626151
747,32021,1032,530.0,0.5135658914728682
748,32022,966,455.0,0.47101449275362317
749,32023,1089,532.0,0.4885215794306703
750,32024,832,438.0,0.5264423076923077
751,32025,1173,574.0,0.48934356351236147
752,32026,933,490.0,0.5251875669882101
753,32027,1015,559.0,0.5507389162561577
754,32028,1112,591.0,0.5314748201438849
755,32029,1138,632.0,0.5553602811950791
756,32030,1112,608.0,0.5467625899280576
757,32031,1200,677.0,0.5641666666666667
758,32032,1136,561.0,0.49383802816901406
759,32033,1214,681.0,0.5609555189456342
760,32034,1147,665.0,0.5797733217088056
761,32035,1130,605.0,0.5353982300884956
762,32036,1068,569.0,0.5327715355805244
763,32037,1038,561.0,0.5404624277456648
764,32038,1172,632.0,0.5392491467576792
765,32039,1165,615.0,0.5278969957081545
766,32040,1056,562.0,0.5321969696969697
767,32041,1128,643.0,0.5700354609929078
768,32042,1095,597.0,0.5452054794520548
769,32043,1167,704.0,0.6032562125107113
770,32044,475,269.0,0.5663157894736842
771,32045,1140,668.0,0.5859649122807018
772,32046,746,443.0,0.5938337801608579
773,32047,749,437.0,0.5834445927903872
774,32048,681,403.0,0.591776798825257
775,32049,1157,645.0,0.557476231633535
776,32050,1215,657.0,0.5407407407407407
777,32051,1196,640.0,0.5351170568561873
778,32052,1153,605.0,0.5247181266261925
779,32053,1108,602.0,0.5433212996389891
780,32054,1000,510.0,0.51
781,32055,984,556.0,0.5650406504065041
782,32056,486,257.0,0.5288065843621399
783,32057,1123,697.0,0.6206589492430988
784,32058,1047,650.0,0.620821394460363
785,32059,1119,659.0,0.5889186773905273
786,32060,1049,641.0,0.6110581506196378
787,32061,843,477.0,0.5658362989323843
788,32062,1112,715.0,0.6429856115107914
789,32063,1048,704.0,0.6717557251908397
790,32064,928,656.0,0.7068965517241379
791,32065,963,646.0,0.6708203530633438
792,32066,1026,709.0,0.6910331384015594
793,32067,932,636.0,0.6824034334763949
794,32068,953,636.0,0.6673662119622246
795,32069,935,662.0,0.7080213903743315
796,32070,974,665.0,0.6827515400410678
797,32071,945,629.0,0.6656084656084656
798,32072,1195,657.0,0.5497907949790795
799,32073,1016,597.0,0.5875984251968503
800,32074,624,393.0,0.6298076923076923
801,32075,1148,695.0,0.6054006968641115
802,32076,5,0.0,0.0
803,32077,1085,556.0,0.5124423963133641
804,32078,695,438.0,0.6302158273381295
805,32079,1140,601.0,0.5271929824561403
806,32080,965,516.0,0.5347150259067357
807,32081,644,339.0,0.5263975155279503
808,32082,998,524.0,0.5250501002004008
809,32083,914,468.0,0.5120350109409191
810,32084,833,463.0,0.5558223289315727
811,33001,1054,658.0,0.6242884250474383
812,33002,1072,674.0,0.628731343283582
813,33003,1041,658.0,0.6320845341018252
814,33004,945,562.0,0.5947089947089947
815,33005,1036,631.0,0.609073359073359
816,33006,1093,710.0,0.6495882891125343
817,33007,1003,656.0,0.654037886340977
818,33008,1092,684.0,0.6263736263736264
819,33009,1077,680.0,0.6313834726090993
820,33010,984,622.0,0.6321138211382114
821,33011,1140,691.0,0.606140350877193
822,33012,1015,595.0,0.5862068965517241
823,33013,1069,647.0,0.6052385406922357
824,33014,1125,658.0,0.5848888888888889
825,33015,1039,675.0,0.6496631376323387
826,33016,187,116.0,0.6203208556149733
827,33017,1120,614.0,0.5482142857142858
828,33018,1024,580.0,0.56640625
829,33019,1099,654.0,0.5950864422202001
830,33020,1124,631.0,0.5613879003558719
831,33021,1150,683.0,0.5939130434782609
832,33022,1087,617.0,0.5676172953081877
833,33023,1078,595.0,0.551948051948052
834,33024,929,537.0,0.5780409041980624
835,33025,1181,637.0,0.5393734123624048
836,33026,1132,631.0,0.5574204946996466
837,33027,931,553.0,0.5939849624060151
838,33028,922,519.0,0.5629067245119306
839,33029,1092,627.0,0.5741758241758241
840,33030,1085,602.0,0.5548387096774193
841,33031,1093,580.0,0.5306495882891126
842,33032,1091,655.0,0.6003666361136571
843,33033,1103,613.0,0.5557570262919311
844,33034,1077,559.0,0.5190343546889508
845,33035,1087,599.0,0.5510579576816927
846,33036,1090,624.0,0.5724770642201835
847,33037,1146,674.0,0.5881326352530541
848,33038,1124,627.0,0.5578291814946619
849,33039,1072,630.0,0.5876865671641791
850,33040,1054,613.0,0.5815939278937381
851,33041,1106,614.0,0.5551537070524413
852,33042,1130,603.0,0.5336283185840708
853,33043,1111,585.0,0.5265526552655265
854,33044,1196,684.0,0.5719063545150501
855,33045,1132,701.0,0.6192579505300353
856,33046,1180,689.0,0.5838983050847457
857,33047,1044,554.0,0.5306513409961686
858,33048,1158,665.0,0.57426597582038
859,33049,899,557.0,0.6195773081201335
860,33050,884,549.0,0.6210407239819005
861,33051,1045,572.0,0.5473684210526316
862,33052,1142,636.0,0.5569176882661997
863,33053,1033,584.0,0.5653436592449177
864,33054,1120,649.0,0.5794642857142858
865,33055,1127,670.0,0.5944986690328306
866,33056,1106,698.0,0.6311030741410488
867,33057,1114,674.0,0.6050269299820467
868,33058,1151,673.0,0.5847089487402259
869,33059,1126,664.0,0.5896980461811723
870,33060,1122,666.0,0.5935828877005348
871,33061,1090,601.0,0.5513761467889908
872,33062,1103,673.0,0.6101541251133273
873,33063,1072,657.0,0.6128731343283582
874,33064,1138,691.0,0.6072056239015817
875,33065,1079,722.0,0.6691380908248378
876,33066,1093,690.0,0.6312900274473925
877,33067,1072,659.0,0.6147388059701493
878,33068,1015,646.0,0.6364532019704433
879,33069,1097,697.0,0.6353691886964449
880,33070,1116,704.0,0.6308243727598566
881,33071,1097,722.0,0.658158614402917
882,33072,1020,579.0,0.5676470588235294
883,33073,1164,657.0,0.5644329896907216
884,33074,1072,632.0,0.5895522388059702
885,33075,1058,641.0,0.6058601134215501
886,33076,904,589.0,0.6515486725663717
887,33077,1047,604.0,0.5768863419293219
888,33078,1071,599.0,0.5592903828197946
889,33079,997,575.0,0.5767301905717152
890,34001,856,478.0,0.5584112149532711
891,34002,1045,495.0,0.47368421052631576
892,34003,1094,546.0,0.4990859232175503
893,34004,918,467.0,0.5087145969498911
894,34005,1090,530.0,0.48623853211009177
895,34006,970,432.0,0.44536082474226807
896,34007,800,371.0,0.46375
897,34008,1185,650.0,0.5485232067510548
898,34009,935,542.0,0.5796791443850268
899,34010,870,486.0,0.5586206896551724
900,34011,794,435.0,0.5478589420654912
901,34012,969,509.0,0.5252837977296182
902,34013,896,509.0,0.5680803571428571
903,34014,1074,249.0,0.23184357541899442
904,34015,1094,652.0,0.5959780621572212
905,34016,1050,755.0,0.719047619047619
906,34017,882,598.0,0.6780045351473923
907,34018,640,350.0,0.546875
908,34019,1062,694.0,0.6534839924670434
909,34020,1089,614.0,0.5638200183654729
910,34021,917,513.0,0.559432933478735
911,34022,1199,794.0,0.6622185154295246
912,34023,1149,655.0,0.5700609225413403
913,34024,970,605.0,0.6237113402061856
914,34025,960,677.0,0.7052083333333333
915,34026,1164,757.0,0.6503436426116839
916,34027,952,562.0,0.5903361344537815
917,34028,745,462.0,0.6201342281879194
918,34029,991,523.0,0.5277497477295661
919,34030,44,21.0,0.4772727272727273
920,34031,276,164.0,0.5942028985507246
921,34032,208,113.0,0.5432692307692307
922,34033,196,102.0,0.5204081632653061
923,34034,309,144.0,0.46601941747572817
924,34035,1087,587.0,0.5400183992640294
925,34036,1100,611.0,0.5554545454545454
926,34037,1002,540.0,0.5389221556886228
927,34038,1153,658.0,0.5706851691240243
928,34039,1058,549.0,0.5189035916824196
929,34040,1057,556.0,0.5260170293282876
930,34041,1075,563.0,0.5237209302325582
931,34042,860,434.0,0.5046511627906977
932,34043,368,204.0,0.5543478260869565
933,34044,439,225.0,0.5125284738041003
934,34045,1088,629.0,0.578125
935,34046,1053,540.0,0.5128205128205128
936,34047,83,38.0,0.4578313253012048
937,34048,406,259.0,0.6379310344827587
938,34049,929,510.0,0.5489773950484392
939,34050,960,539.0,0.5614583333333333
940,34051,1077,581.0,0.5394614670380687
941,34052,1058,561.0,0.5302457466918714
942,34053,85,47.0,0.5529411764705883
943,34054,14,6.0,0.42857142857142855
944,34055,34,20.0,0.5882352941176471
945,34056,185,90.0,0.4864864864864865
946,34057,219,116.0,0.5296803652968036
947,34058,28,13.0,0.4642857142857143
948,34059,54,26.0,0.48148148148148145
949,34060,943,497.0,0.5270413573700954
950,34061,152,47.0,0.3092105263157895
951,34062,307,148.0,0.4820846905537459
952,34063,1205,856.0,0.7103734439834025
953,34065,1223,622.0,0.508585445625511
954,34066,1027,531.0,0.5170399221032133
955,34067,1013,558.0,0.5508390918065152
956,34068,998,694.0,0.6953907815631263
957,34069,1045,624.0,0.5971291866028708
958,34070,303,170.0,0.5610561056105611
959,34071,923,514.0,0.5568797399783315
960,34072,1076,686.0,0.637546468401487
961,34073,765,455.0,0.5947712418300654
962,35001,191,97.0,0.5078534031413613
963,35002,1033,492.0,0.4762826718296225
964,35003,1024,517.0,0.5048828125
965,35004,1064,563.0,0.5291353383458647
966,35005,893,482.0,0.5397536394176932
967,35006,1094,567.0,0.5182815356489945
968,35007,1014,571.0,0.5631163708086785
969,35008,964,477.0,0.4948132780082988
970,35009,1025,523.0,0.5102439024390244
971,35010,890,509.0,0.5719101123595506
972,35011,1081,482.0,0.44588344125809437
973,35012,1063,595.0,0.5597365945437441
974,35013,1133,532.0,0.46954986760812
975,35014,909,365.0,0.40154015401540155
976,35015,1289,681.0,0.5283165244375485
977,35016,1407,682.0,0.48471926083866385
978,35017,1305,648.0,0.496551724137931
979,35018,1400,703.0,0.5021428571428571
980,35019,970,469.0,0.48350515463917526
981,35020,1125,674.0,0.5991111111111111
982,35021,951,595.0,0.6256572029442692
983,35022,1215,697.0,0.5736625514403292
984,35023,859,456.0,0.5308498253783469
985,35024,983,537.0,0.5462868769074263
986,35025,1455,815.0,0.5601374570446735
987,35026,843,479.0,0.5682087781731909
988,35027,887,438.0,0.49379932356257045
989,35028,650,285.0,0.43846153846153846
990,35029,12,9.0,0.75
991,35030,429,190.0,0.4428904428904429
992,35032,1180,589.0,0.49915254237288137
993,35033,1110,578.0,0.5207207207207207
994,35035,617,338.0,0.5478119935170178
995,35036,80,45.0,0.5625
996,35037,1136,554.0,0.4876760563380282
997,35038,1065,656.0,0.615962441314554
998,35039,1045,498.0,0.47655502392344495
999,35040,1001,461.0,0.46053946053946054
1000,35041,1023,510.0,0.49853372434017595
1001,35042,1032,512.0,0.49612403100775193
1002,35043,1084,571.0,0.5267527675276753
1003,35044,1168,572.0,0.4897260273972603
1004,35045,948,510.0,0.5379746835443038
1005,35046,1084,561.0,0.5175276752767528
1006,35047,1137,621.0,0.5461741424802111
1007,35048,1142,678.0,0.5936952714535902
1008,35049,792,410.0,0.5176767676767676
1009,35050,1135,602.0,0.5303964757709251
1010,35051,1143,615.0,0.5380577427821522
1011,35052,1149,661.0,0.5752828546562228
1012,35053,1076,623.0,0.578996282527881
1013,35054,1,,
1014,35063,1143,584.0,0.510936132983377
1015,35064,857,525.0,0.6126021003500584
1016,35065,947,492.0,0.5195353748680043
1017,35066,1021,589.0,0.5768854064642507
1018,36001,1001,761.0,0.7602397602397603
1019,36002,830,538.0,0.6481927710843374
1020,36003,712,396.0,0.5561797752808989
1021,36004,996,598.0,0.6004016064257028
1022,36005,768,465.0,0.60546875
1023,36006,1146,717.0,0.6256544502617801
1024,36007,727,425.0,0.5845942228335625
1025,36008,1097,728.0,0.6636280765724704
1026,36009,667,394.0,0.5907046476761619
1027,36010,1029,601.0,0.5840621963070942
1028,36011,1110,643.0,0.5792792792792792
1029,36012,1070,611.0,0.5710280373831775
1030,36013,843,547.0,0.6488730723606169
1031,36014,1141,658.0,0.5766871165644172
1032,36015,1096,625.0,0.5702554744525548
1033,36016,962,561.0,0.5831600831600832
1034,36017,982,571.0,0.5814663951120163
1035,36018,1115,697.0,0.6251121076233184
1036,36019,1153,670.0,0.5810928013876843
1037,36020,1023,645.0,0.6304985337243402
1038,36021,1200,706.0,0.5883333333333334
1039,36022,1203,677.0,0.5627597672485453
1040,36023,976,584.0,0.5983606557377049
1041,36024,1017,585.0,0.5752212389380531
1042,36025,996,552.0,0.5542168674698795
1043,36026,1017,563.0,0.5535889872173058
1044,36027,1121,661.0,0.5896520963425513
1045,36028,1038,610.0,0.5876685934489403
1046,36029,1023,582.0,0.5689149560117303
1047,36030,1152,655.0,0.5685763888888888
1048,36031,1173,698.0,0.5950554134697357
1049,36032,1075,598.0,0.5562790697674419
1050,36033,671,402.0,0.5991058122205664
1051,36034,1061,577.0,0.5438265786993403
1052,36035,984,553.0,0.5619918699186992
1053,36036,1117,667.0,0.5971351835273053
1054,36037,1116,638.0,0.5716845878136201
1055,36038,967,578.0,0.5977249224405378
1056,36039,1022,597.0,0.5841487279843445
1057,36040,1202,740.0,0.6156405990016639
1058,36041,1162,733.0,0.6308089500860585
1059,36042,1072,637.0,0.5942164179104478
1060,36043,228,148.0,0.6491228070175439
1061,36044,149,78.0,0.5234899328859061
1062,36045,1162,624.0,0.5370051635111877
1063,36046,826,433.0,0.5242130750605327
1064,36047,905,537.0,0.5933701657458563
1065,36048,882,473.0,0.536281179138322
1066,36049,1175,719.0,0.6119148936170212
1067,36050,298,173.0,0.5805369127516778
1068,36051,144,75.0,0.5208333333333334
1069,36052,1057,672.0,0.6357615894039735
1070,36053,1098,652.0,0.5938069216757741
1071,36054,1081,653.0,0.6040703052728955
1072,36055,1247,708.0,0.5677626303127506
1073,36056,1149,596.0,0.5187119234116623
1074,36057,948,554.0,0.5843881856540084
1075,36058,928,522.0,0.5625
1076,36059,1105,628.0,0.5683257918552036
1077,36060,830,494.0,0.5951807228915663
1078,36061,1189,714.0,0.6005046257359126
1079,36062,907,533.0,0.587651598676957
1080,36063,990,514.0,0.5191919191919192
1081,36064,1038,635.0,0.6117533718689788
1082,36065,384,210.0,0.546875
1083,36066,1069,566.0,0.529466791393826
1084,36067,1031,576.0,0.5586808923375364
1085,36072,1201,724.0,0.6028309741881765
1086,36073,1171,738.0,0.6302305721605466
1087,36074,979,561.0,0.5730337078651685
1088,36075,854,495.0,0.5796252927400468
1089,36076,1180,716.0,0.6067796610169491
1090,36077,1229,752.0,0.611879576891782
1091,36078,714,462.0,0.6470588235294118
1092,36079,701,438.0,0.6248216833095578
1093,36080,879,485.0,0.5517633674630261
1094,36081,1130,712.0,0.6300884955752213
1095,36082,940,589.0,0.6265957446808511
1096,36083,890,466.0,0.5235955056179775
1097,37001,1077,638.0,0.5923862581244197
1098,37002,1044,605.0,0.5795019157088123
1099,37003,1090,580.0,0.5321100917431193
1100,37004,1138,612.0,0.5377855887521968
1101,37005,1033,561.0,0.5430784123910939
1102,37006,1192,495.0,0.4152684563758389
1103,37007,678,352.0,0.5191740412979351
1104,37008,948,522.0,0.5506329113924051
1105,37009,895,475.0,0.5307262569832403
1106,37010,872,469.0,0.5378440366972477
1107,37011,1061,640.0,0.6032045240339302
1108,37012,824,469.0,0.5691747572815534
1109,37013,816,449.0,0.5502450980392157
1110,37014,772,456.0,0.5906735751295337
1111,37015,787,442.0,0.5616264294790343
1112,37016,796,455.0,0.571608040201005
1113,37017,814,497.0,0.6105651105651105
1114,37018,1023,631.0,0.6168132942326491
1115,37019,1132,707.0,0.6245583038869258
1116,37020,1054,621.0,0.5891840607210627
1117,37021,1108,698.0,0.6299638989169675
1118,37022,1229,819.0,0.6663954434499593
1119,37023,1202,865.0,0.7196339434276207
1120,37024,1811,1166.0,0.6438431805632248
1121,37025,266,127.0,0.4774436090225564
1122,37026,38,13.0,0.34210526315789475
1123,37027,1133,769.0,0.678729037952339
1124,37028,1129,747.0,0.6616474756421612
1125,37029,1120,717.0,0.6401785714285714
1126,37030,1106,619.0,0.5596745027124774
1127,37031,1061,663.0,0.6248821866163996
1128,37032,972,574.0,0.5905349794238683
1129,37033,1045,587.0,0.5617224880382775
1130,37034,1103,575.0,0.5213055303717135
1131,37035,1129,609.0,0.5394154118689105
1132,37036,1147,721.0,0.6285963382737576
1133,37037,1121,748.0,0.6672613737734165
1134,37038,1180,700.0,0.5932203389830508
1135,37039,1083,660.0,0.6094182825484764
1136,37040,3,1.0,0.3333333333333333
1137,37041,406,193.0,0.4753694581280788
1138,37042,1016,507.0,0.49901574803149606
1139,37043,1021,503.0,0.4926542605288932
1140,37044,847,457.0,0.5395513577331759
1141,37045,1040,544.0,0.5230769230769231
1142,37046,1084,523.0,0.48247232472324725
1143,37047,1155,583.0,0.5047619047619047
1144,37048,1034,582.0,0.562862669245648
1145,37049,1104,592.0,0.5362318840579711
1146,37050,1142,601.0,0.5262697022767076
1147,37051,32,21.0,0.65625
1148,37052,398,219.0,0.550251256281407
1149,37053,259,130.0,0.5019305019305019
1150,37054,418,212.0,0.507177033492823
1151,37055,12,6.0,0.5
1152,37056,1125,544.0,0.48355555555555557
